"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1957",158.7465,141.5121,132.1875,130.1463,134.7231,145.6609,161.9013,179.035,187.4359,179.2951,159.8053,139.2672,122.2799,109.3671,99.7744,92.4826,86.778,82.1679,78.3447,75.0691,72.086,69.1712,66.1708,63.0621,59.9193,56.87,54.0279,51.462,49.1833,47.1756,45.3919,43.7756,42.2762,40.8514,39.467,38.1017,36.7427,35.3834,34.0249,32.6775,31.3403,30.0063,28.7111,27.4603,26.2571,25.10445,24.00245,22.95099,21.94805,20.99157,20.07895,19.20846,18.37841,17.5861,16.82954,16.10679,15.4152,14.75431,14.12252,13.51798,12.93974,12.38658,11.85734,11.35118,10.86675,10.4031,9.95897,9.53381,9.12681,8.85614,8.47431,8.10895,7.75936,7.42486,7.1048,6.7986,6.50565,6.22539,5.95729,5.70083,5.45548,5.22075,4.99619,4.78134,4.57578,4.3791,4.1909,4.01081,3.83847,3.67356,3.51574,3.3647,3.22016,3.08183,2.94945,2.82276,2.7015,2.58547,2.474402,2.368122,52.764
"1958",174.9723,151.9279,135.4265,126.494,124.5229,128.8699,139.2796,154.7283,170.9922,178.8846,170.9803,152.2745,132.6045,116.3502,104.0012,94.8309,87.8635,82.4158,78.0166,74.371,71.25,68.4103,65.6381,62.7865,59.8336,56.8494,53.9548,51.2572,48.8221,46.6597,44.7545,43.062,41.5285,40.1058,38.754,37.4407,36.1454,34.8561,33.5664,32.2777,30.9995,29.7307,28.4653,27.2366,26.0499,24.90857,23.81504,22.76957,21.77213,20.82063,19.91326,19.04757,18.22164,17.43434,16.68269,15.96501,15.27935,14.62328,13.99635,13.39701,12.82352,12.27499,11.75025,11.24819,10.76804,10.3085,9.86867,9.44735,9.04404,8.65794,8.40118,8.03896,7.69238,7.36074,7.04343,6.73982,6.44934,6.17144,5.90559,5.65125,5.40796,5.17521,4.95254,4.73952,4.53571,4.34072,4.15413,3.97559,3.80475,3.64127,3.48484,3.33512,3.19184,3.05473,2.92351,2.79793,2.67774,2.56272,2.452641,2.347288,52.2997
"1959",190.3708,167.456,145.394,129.5924,121.0252,119.1057,123.2105,133.0853,147.7411,163.139,170.5242,162.855,144.9262,126.1196,110.5964,98.8115,90.0652,83.4237,78.2341,74.046,70.5774,67.6098,64.911,62.2777,59.5701,56.7672,53.9348,51.1877,48.6279,46.3171,44.2653,42.4576,40.8517,39.3966,38.0468,36.7643,35.5182,34.2893,33.0661,31.8426,30.6199,29.4072,28.2036,27.003,25.8373,24.71157,23.62873,22.5913,21.59951,20.65324,19.75053,18.8899,18.06856,17.28514,16.5382,15.82521,15.14439,14.49396,13.87161,13.27689,12.70835,12.16435,11.64401,11.14625,10.67,10.21453,9.77862,9.3614,8.96174,8.57916,8.21292,7.96935,7.62575,7.29698,6.9824,6.68139,6.39338,6.11782,5.85421,5.60202,5.36076,5.12996,4.90918,4.69796,4.49589,4.30256,4.11757,3.94059,3.77123,3.60917,3.45409,3.3057,3.16368,3.02776,2.8977,2.77323,2.65409,2.540093,2.430979,2.326559,51.8379
"1960",191.3011,182.1935,160.2549,139.1312,123.9914,115.7639,113.8824,117.7436,127.0961,140.9869,155.5586,162.4749,155.0548,137.8951,119.934,105.1234,93.8863,85.5505,79.2236,74.2822,70.2962,66.9967,64.1749,61.6099,59.1082,56.5367,53.8753,51.1864,48.5786,46.1487,43.9553,42.0078,40.292,38.7678,37.3868,36.1058,34.8886,33.706,32.5397,31.3788,30.2177,29.0573,27.9065,26.7642,25.62482,24.5186,23.45024,22.42251,21.43807,20.49685,19.59882,18.74217,17.92544,17.14601,16.4026,15.69376,15.01717,14.3711,13.75387,13.16329,12.59894,12.05943,11.5432,11.04945,10.57709,10.12517,9.69295,9.27931,8.88339,8.50414,8.14109,7.79355,7.56243,7.23637,6.92439,6.62586,6.34022,6.06692,5.80544,5.55528,5.31597,5.08702,4.86801,4.65851,4.45807,4.26631,4.08285,3.90732,3.73937,3.57866,3.42487,3.27772,3.13689,3.00212,2.87316,2.74973,2.63161,2.518572,2.410387,2.306851,51.3985
"1961",170.3579,183.0849,174.3578,153.3522,133.1194,118.6053,110.6954,108.8435,112.467,121.3185,134.482,148.276,154.7644,147.6063,131.2011,114.0604,99.9378,89.2283,81.2866,75.261,70.5566,66.7632,63.6242,60.9406,58.5022,56.1248,53.6818,51.1538,48.6,46.1235,43.8161,41.7334,39.8841,38.2549,36.8075,35.4963,34.2799,33.1243,32.0014,30.8941,29.7919,28.6894,27.5877,26.4951,25.41047,24.32871,23.27839,22.26398,21.28832,20.35363,19.46002,18.60738,17.79412,17.01862,16.27859,15.57274,14.8998,14.25743,13.64404,13.05804,12.49733,11.96153,11.44932,10.95921,10.49043,10.04197,9.61292,9.20257,8.80984,8.43397,8.0739,7.72923,7.39926,7.17983,6.87027,6.57407,6.29065,6.01946,5.75999,5.51173,5.27423,5.04702,4.82966,4.62173,4.42282,4.23253,4.05047,3.87629,3.70964,3.55018,3.3976,3.2516,3.11189,2.97819,2.85024,2.72779,2.61062,2.498475,2.39115,2.288437,50.9883
"1962",143.6043,163.0402,175.2116,166.8508,146.7322,127.3477,113.4295,105.8233,104.0032,107.4076,115.7951,128.2865,141.3689,147.4828,140.6011,124.9284,108.5739,95.107,84.898,77.3295,71.5884,67.107,63.4944,60.5057,57.9513,55.6308,53.3689,51.0449,48.6404,46.2117,43.8566,41.6623,39.6818,37.9233,36.3742,34.9979,33.7511,32.5945,31.4957,30.428,29.3751,28.327,27.2788,26.2312,25.19223,24.16104,23.13244,22.1337,21.16923,20.24151,19.35271,18.50305,17.69232,16.91906,16.1817,15.4781,14.80696,14.1671,13.55632,12.97309,12.41591,11.88278,11.37333,10.8863,10.42029,9.97456,9.54816,9.1402,8.75003,8.37662,8.01922,7.67686,7.34914,7.0354,6.82676,6.53242,6.25079,5.9813,5.72345,5.47674,5.24069,5.01487,4.79883,4.59217,4.39446,4.20533,4.02439,3.85129,3.68568,3.52721,3.3756,3.23053,3.09171,2.95886,2.83173,2.71008,2.59366,2.48224,2.375608,2.273565,50.6568
"1963",126.6448,137.436,156.0281,167.6644,159.6408,140.3582,121.773,108.4132,101.0856,99.2833,102.4639,110.3912,122.2221,134.6088,140.3596,133.753,118.8017,103.2196,90.3958,80.6779,73.4752,68.0127,63.75,60.3142,57.4726,55.0442,52.8388,50.6894,48.4815,46.1972,43.8902,41.6532,39.5689,37.6878,36.0176,34.5462,33.2391,32.0549,30.9563,29.9127,28.8987,27.8987,26.9032,25.90771,24.91272,23.92601,22.94659,21.96963,21.02117,20.10513,19.22405,18.37997,17.57291,16.80295,16.06856,15.36826,14.70003,14.06262,13.45493,12.87484,12.32093,11.79175,11.28542,10.80158,10.33903,9.89645,9.47313,9.06816,8.68071,8.31016,7.95552,7.61609,7.29095,6.97969,6.68173,6.48357,6.20404,5.93656,5.68062,5.43573,5.20142,4.97723,4.76277,4.55759,4.36131,4.17355,3.99392,3.82208,3.65768,3.50039,3.3499,3.20591,3.06812,2.93628,2.81012,2.68938,2.57384,2.463272,2.357457,2.256183,50.2695
"1964",125.7988,121.205,131.5286,149.3147,160.4343,152.7288,134.2429,116.4215,103.5984,96.5427,94.7662,97.7463,105.2529,116.4789,128.2332,133.6693,127.3462,113.0897,98.2429,86.0287,76.7746,69.9166,64.7164,60.6586,57.3887,54.6842,52.3734,50.2747,48.2295,46.1287,43.9552,41.7599,39.6314,37.6482,35.8583,34.269,32.8689,31.6251,30.4983,29.4531,28.46,27.4952,26.5437,25.59654,24.64925,23.70258,22.76373,21.83183,20.90226,19.99983,19.12819,18.28993,17.48674,16.71895,15.98637,15.28759,14.6213,13.98552,13.37908,12.8009,12.24901,11.72202,11.21855,10.73683,10.27651,9.83645,9.41537,9.01263,8.62735,8.25874,7.9062,7.5688,7.24587,6.93654,6.64041,6.35694,6.16842,5.90246,5.64799,5.40449,5.1715,4.94857,4.73529,4.53125,4.33604,4.1493,3.97066,3.79977,3.63629,3.47987,3.33023,3.18706,3.05006,2.91897,2.79354,2.67351,2.558646,2.448724,2.343523,2.242855,49.9723
"1965",144.3159,120.3952,115.9965,125.8724,142.883,153.5026,146.0987,128.3772,111.2939,98.9946,92.2128,90.4781,93.2877,100.4188,111.099,122.2843,127.4475,121.404,107.8035,93.6451,81.9991,73.1765,66.6388,61.6817,57.8138,54.697,52.1194,49.917,47.9169,45.9676,43.9653,41.8938,39.8014,37.7726,35.8824,34.1762,32.6614,31.3269,30.1414,29.0674,28.0711,27.1245,26.20493,25.29804,24.39528,23.49237,22.59019,21.69527,20.80708,19.92109,19.06093,18.23018,17.43119,16.66573,15.93392,15.23571,14.56972,13.93469,13.32874,12.75077,12.19974,11.67375,11.1715,10.69167,10.23257,9.79386,9.37447,8.97318,8.58935,8.22216,7.87086,7.53488,7.21333,6.90556,6.61076,6.32855,6.05838,5.87872,5.62526,5.38273,5.15067,4.92862,4.71617,4.5129,4.31844,4.1324,3.95443,3.78418,3.62131,3.4655,3.31644,3.17382,3.03737,2.90681,2.78188,2.66233,2.547941,2.438475,2.333713,2.233458,49.7627
"1966",174.9411,138.1171,115.2094,110.9837,120.3987,136.6064,146.6607,139.4631,122.4152,105.9975,94.164,87.6022,85.8506,88.4188,95.0846,105.1088,115.6089,120.4195,114.6547,101.7714,88.3785,77.3692,69.0321,62.8558,58.1738,54.5216,51.5791,49.1462,47.0678,45.1808,43.342,41.4536,39.5,37.527,35.614,33.8316,32.223,30.7948,29.5365,28.4188,27.4061,26.4668,25.57434,24.70729,23.85222,23.00111,22.14987,21.29914,20.45543,19.61801,18.78268,17.97165,17.18845,16.43507,15.71339,15.02342,14.36511,13.73719,13.13845,12.56713,12.02219,11.50265,11.00671,10.53316,10.08076,9.64789,9.23425,8.83883,8.46046,8.09856,7.75236,7.42113,7.10435,6.80116,6.51099,6.23303,5.96694,5.71221,5.54281,5.30383,5.07517,4.85636,4.647,4.44669,4.25504,4.07168,3.89628,3.72848,3.56795,3.41439,3.26749,3.12694,2.99248,2.86381,2.74071,2.62293,2.510213,2.402351,2.29914,2.200363,49.0252
"1967",199.347,167.4274,132.1802,110.2515,106.1951,115.1791,130.6408,140.1925,133.2382,116.8786,101.1385,89.7919,83.4879,81.7795,84.1929,90.5124,100.0316,110.0063,114.5705,109.077,96.8155,84.072,73.5978,65.6663,59.7909,55.3372,51.8631,49.0643,46.7503,44.7735,42.9785,41.2296,39.4332,37.575,35.6981,33.8782,32.1826,30.6522,29.2935,28.0964,27.0331,26.06967,25.1761,24.32707,23.50219,22.68876,21.87913,21.06928,20.26004,19.45738,18.66068,17.86604,17.09462,16.34955,15.63288,14.94635,14.29,13.66378,13.06647,12.49694,11.95349,11.43512,10.94094,10.46922,10.01878,9.58846,9.17673,8.78328,8.40716,8.04728,7.70306,7.37376,7.05871,6.75739,6.46902,6.19302,5.92863,5.67554,5.43326,5.27213,5.04483,4.82732,4.6192,4.42007,4.22954,4.04724,3.87284,3.706,3.54639,3.3937,3.24764,3.10791,2.97423,2.84632,2.72395,2.606864,2.494827,2.387615,2.285029,2.186855,48.7238
"1968",240.7812,190.7843,160.2294,126.4899,105.491,101.5849,110.1374,124.8576,133.9007,127.1669,111.4688,96.3866,85.5153,79.4646,77.7998,80.0639,86.0469,95.0743,104.5366,108.8604,103.6316,91.9766,79.8668,69.9146,62.379,56.7971,52.5661,49.266,46.6074,44.4093,42.5316,40.8267,39.1655,37.4591,35.6939,33.9109,32.1821,30.5713,29.1174,27.8265,26.68926,25.67903,24.7638,23.91489,23.10831,22.32471,21.55196,20.78284,20.01351,19.24469,18.4822,17.72547,16.97056,16.2377,15.52991,14.84912,14.19695,13.57346,12.9786,12.41121,11.87021,11.35399,10.8616,10.39219,9.9441,9.51626,9.10752,8.71643,8.34271,7.98546,7.64363,7.31667,7.0039,6.70465,6.41845,6.14455,5.88239,5.63126,5.39087,5.16073,5.00769,4.79179,4.5852,4.38751,4.19837,4.01739,3.84423,3.67858,3.52011,3.3685,3.22348,3.08474,2.95201,2.82504,2.70355,2.587318,2.476096,2.369683,2.26785,2.170403,48.3569
"1969",298.646,230.4386,182.582,153.3315,121.0275,100.9096,97.1349,105.256,119.245,127.7876,121.2692,106.2216,91.7884,81.3895,75.5956,73.9849,76.117,81.7885,90.3562,99.3393,103.4413,98.4688,87.3923,75.885,66.4286,59.2687,53.9653,49.9454,46.81,44.2842,42.196,40.4123,38.7925,37.2142,35.593,33.9157,32.2215,30.5787,29.048,27.6665,26.43972,25.35909,24.39904,23.52932,22.72263,21.95623,21.21155,20.47731,19.74645,19.01538,18.28491,17.56036,16.84124,16.12392,15.42754,14.755,14.10812,13.48843,12.89601,12.33079,11.79168,11.27765,10.78717,10.31935,9.87334,9.44762,9.04112,8.65278,8.28122,7.92616,7.58674,7.26198,6.95135,6.65419,6.36988,6.09797,5.83775,5.58867,5.35009,5.1217,4.90307,4.75766,4.55253,4.35626,4.16845,3.98875,3.81681,3.65229,3.49491,3.34435,3.20032,3.06252,2.93071,2.80461,2.68397,2.568554,2.458128,2.352462,2.251359,2.154615,48.0042
"1970",364.49,285.818,220.5165,174.6946,146.6647,115.7066,96.3989,92.6958,100.3155,113.4796,121.4175,115.0419,100.6156,86.8254,76.8966,71.3502,69.7717,71.734,77.0381,85.0732,93.5015,97.3395,92.644,82.212,71.3802,62.481,55.7439,50.7542,46.9726,44.0232,41.6474,39.6832,38.0056,36.4824,34.9981,33.4734,31.8959,30.3026,28.7576,27.31794,26.01855,24.86475,23.84832,22.94542,22.12752,21.36872,20.64788,19.94759,19.25701,18.56964,17.88218,17.19512,16.51373,15.83737,15.1628,14.50785,13.87536,13.267,12.68421,12.12707,11.59553,11.08853,10.60513,10.14388,9.70393,9.28452,8.88417,8.50191,8.13673,7.78732,7.45344,7.13426,6.82886,6.53675,6.25733,5.98998,5.73429,5.48958,5.25537,5.03101,4.81625,4.61065,4.47391,4.28102,4.09645,3.91985,3.75086,3.58917,3.43447,3.28647,3.14489,3.00944,2.87987,2.75592,2.637339,2.523896,2.415362,2.311515,2.212151,2.117077,47.1673
"1971",478.466,348.834,273.526,211.014,167.1335,140.2649,110.5931,92.0639,88.4374,95.5965,108.0099,115.4275,109.2462,95.4549,82.3061,72.8477,67.5603,66.0417,67.8817,72.888,80.4808,88.4477,92.0744,87.631,77.7632,67.5177,59.1006,52.7287,48.0096,44.433,41.6437,39.3969,37.5395,35.953,34.5124,33.1086,31.6665,30.1742,28.6668,27.20507,25.843,24.61348,23.5218,22.56008,21.7058,20.93186,20.2139,19.5319,18.86938,18.21597,17.56569,16.91525,16.26518,15.62052,14.98067,14.34245,13.72283,13.12445,12.5489,11.99757,11.47051,10.96766,10.48806,10.03079,9.59447,9.17832,8.7816,8.40292,8.04135,7.69593,7.36544,7.04964,6.74776,6.45891,6.18262,5.91833,5.66546,5.42363,5.19218,4.97067,4.75847,4.55534,4.36088,4.23155,4.04911,3.87455,3.7075,3.54767,3.39473,3.24842,3.10843,2.97451,2.8464,2.723846,2.606616,2.494456,2.387155,2.284497,2.186276,2.092304,46.6141
"1972",280.14,457.915,333.828,261.735,201.8713,159.8241,134.0387,105.5817,87.7839,84.2054,90.8824,102.5264,109.4094,103.4172,90.263,77.7599,68.7755,63.7495,62.2919,64.0092,68.7163,75.8644,83.3673,86.7813,82.5914,73.2903,63.6343,55.7018,49.697,45.2498,41.8795,39.2511,37.1339,35.3839,33.889,32.5316,31.2086,29.8494,28.4429,27.02196,25.64395,24.35984,23.20068,22.17146,21.26465,20.45918,19.72958,19.05271,18.40971,17.78511,17.1692,16.55607,15.94287,15.33012,14.72237,14.11918,13.51754,12.93344,12.36935,11.82681,11.30711,10.81028,10.3363,9.88425,9.45324,9.042,8.64978,8.27587,7.91898,7.5782,7.25267,6.94121,6.6436,6.3591,6.08688,5.82652,5.57744,5.33914,5.11124,4.89313,4.68437,4.48441,4.29297,4.10971,3.98784,3.81591,3.65139,3.49397,3.34333,3.19921,3.06131,2.9294,2.80318,2.682451,2.566956,2.456472,2.35077,2.249656,2.152907,2.060346,45.9008
"1973",206.1566,268.107,438.215,319.43,250.3757,193.0083,152.6749,127.8845,100.5746,83.4666,79.906,86.0722,96.9211,103.2592,97.4701,84.9785,73.1448,64.6524,59.8999,58.5115,60.1116,64.5231,71.2293,78.2707,81.4749,77.5416,68.8105,59.7463,52.3,46.6632,42.4887,39.3251,36.8581,34.871,33.2284,31.8254,30.5512,29.3093,28.03316,26.7123,25.37772,24.08337,22.87711,21.78821,20.8213,19.96952,19.21286,18.52734,17.89152,17.28751,16.70078,16.12221,15.54635,14.97041,14.39485,13.82401,13.25745,12.69235,12.14373,11.61393,11.10438,10.61628,10.14969,9.70457,9.28004,8.8753,8.48915,8.12085,7.76976,7.43466,7.11471,6.80907,6.51665,6.23723,5.97013,5.71455,5.47012,5.23628,5.01257,4.79862,4.59385,4.39786,4.21012,4.0304,3.85835,3.74393,3.58252,3.42807,3.28027,3.13885,3.00354,2.87407,2.75021,2.63172,2.518372,2.409937,2.306209,2.206976,2.112038,2.02121,45.0271
"1974",194.4659,197.3016,256.568,419.295,305.536,239.3334,184.3048,145.5761,121.7111,95.5152,79.0902,75.5513,81.2197,91.3002,97.134,91.5868,79.7821,68.6299,60.6351,56.161,54.8481,56.3408,60.4711,66.7538,73.3519,76.3554,72.6707,64.4899,55.9965,49.019,43.7372,39.8258,36.8616,34.5499,32.6882,31.1492,29.8346,28.64083,27.47707,26.28086,25.04278,23.79154,22.57795,21.44682,20.42574,19.51896,18.72018,18.0106,17.36779,16.77156,16.20522,15.655,15.11251,14.57257,14.03253,13.49287,12.95763,12.42641,11.89659,11.3822,10.88548,10.40774,9.95014,9.51272,9.09543,8.69747,8.31807,7.9561,7.61088,7.2818,6.96772,6.66784,6.38138,6.10732,5.84544,5.59511,5.3556,5.12652,4.90736,4.69771,4.4972,4.30529,4.12162,3.94568,3.77725,3.61602,3.50878,3.35751,3.21276,3.07424,2.9417,2.814876,2.693541,2.577466,2.466413,2.360185,2.258558,2.161334,2.068336,1.979361,44.0927
"1975",265.485,186.1136,188.8101,245.4887,401.041,292.027,228.483,175.6521,138.4419,115.4599,90.375,74.647,71.1461,76.3374,85.6788,91.0443,85.7685,74.6662,64.2007,56.7051,52.5109,51.2775,52.6697,56.5295,62.4026,68.5719,71.3818,67.9396,60.2937,52.3551,45.8334,40.8965,37.2404,34.4697,32.3092,30.56908,29.13071,27.90221,26.78635,25.69836,24.58,23.42207,22.25183,21.11651,20.05839,19.10309,18.25478,17.50741,16.84351,16.24204,15.68435,15.15448,14.6398,14.13232,13.62722,13.12205,12.61723,12.11657,11.61966,11.12406,10.64291,10.17829,9.73144,9.30344,8.89433,8.50407,8.1319,7.77709,7.43859,7.11578,6.80807,6.51439,6.23401,5.96617,5.70992,5.46508,5.23103,5.0071,4.79293,4.58805,4.39203,4.20457,4.02516,3.85344,3.68895,3.53148,3.38074,3.28049,3.13905,3.003723,2.874218,2.750302,2.631724,2.518282,2.409753,2.305923,2.206603,2.111587,2.020693,1.933739,43.0738
"1976",243.9787,254.081,178.1022,180.6546,234.7945,383.29,278.767,217.7349,167.0244,131.3128,109.2266,85.2779,70.2742,66.8469,71.6113,80.2778,85.2305,80.243,69.8279,60.0255,53.0096,49.0851,47.9308,49.2323,52.8415,58.3336,64.1037,66.734,63.5194,56.374,48.9542,42.8583,38.2436,34.8262,32.2365,30.21703,28.59069,27.2463,26.09803,25.05504,24.03783,22.9921,21.90906,20.81437,19.75222,18.76225,17.86835,17.07451,16.37513,15.75391,15.19109,14.66922,14.17348,13.69194,13.21715,12.74459,12.27197,11.79968,11.33128,10.8664,10.40274,9.95262,9.51798,9.09996,8.69959,8.3169,7.95187,7.60377,7.27193,6.95536,6.65347,6.36571,6.09107,5.82888,5.57843,5.33883,5.10989,4.89105,4.68168,4.48142,4.28986,4.10658,3.93131,3.76356,3.60301,3.44921,3.30199,3.16104,3.067302,2.935061,2.808522,2.687436,2.571565,2.460694,2.354622,2.253141,2.156056,2.063183,1.974345,1.889354,42.0819
"1977",225.8875,233.4985,243.1406,170.4011,172.7633,224.3391,365.685,265.399,206.7328,158.0936,123.8918,102.7369,79.9917,65.7676,62.4477,66.809,74.8233,79.3886,74.7125,64.9993,55.8673,49.3344,45.6813,44.6077,45.8205,49.1816,54.2963,59.6703,62.1224,59.1334,52.4846,45.5793,39.9057,35.6108,32.43005,30.01977,28.14032,26.62671,25.37563,24.3069,23.33615,22.38935,21.41556,20.40689,19.38721,18.39775,17.47537,16.64253,15.90278,15.25113,14.67223,14.14787,13.66159,13.1997,12.75108,12.30874,11.8685,11.42821,10.98823,10.55186,10.11877,9.68685,9.26754,8.86265,8.47327,8.10034,7.7439,7.40391,7.07971,6.77066,6.47585,6.19471,5.92676,5.67103,5.42689,5.1937,4.97061,4.75745,4.55371,4.35877,4.17232,3.99397,3.82334,3.66016,3.50399,3.35451,3.211336,3.074257,2.943039,2.855773,2.732655,2.614837,2.502095,2.394212,2.290989,2.192235,2.097747,2.007357,1.920879,1.838171,40.9381
"1978",183.2326,216.1853,223.4454,232.6297,162.9611,165.076,214.045,348.162,251.9905,195.6694,149.1404,116.505,96.3372,74.8304,61.4081,58.2259,62.2297,69.6472,73.8643,69.4952,60.4515,51.9549,45.8784,42.4816,41.4843,42.6137,45.7418,50.5011,55.5025,57.7865,55.0093,48.8268,42.4049,37.1283,33.13385,30.17566,27.93398,26.18607,24.77842,23.61493,22.62111,21.71819,20.83743,19.93144,18.99281,18.04371,17.12267,16.26397,15.48866,14.79993,14.19317,13.65422,13.16603,12.71331,12.28332,11.86568,11.45393,11.04411,10.63425,10.2247,9.81851,9.41538,9.01333,8.62303,8.24616,7.88375,7.53664,7.2049,6.88848,6.58677,6.29918,6.02484,5.76324,5.51392,5.27598,5.04883,4.83186,4.62431,4.42599,4.23644,4.05508,3.88163,3.71571,3.55698,3.40516,3.259873,3.120812,2.987607,2.860093,2.738011,2.656823,2.542278,2.432671,2.327787,2.227423,2.131391,2.039503,1.951595,1.867504,1.78705,39.7957
"1979",206.1149,175.3612,206.8682,213.7588,222.3999,155.5927,157.2596,203.2289,329.117,236.9733,182.9898,138.7145,107.8188,88.7723,68.7154,56.241,53.2248,56.8106,63.5289,67.342,63.3416,55.0924,47.3479,41.8117,38.7185,37.8128,38.8459,41.7015,46.0453,50.6109,52.6992,50.1718,44.5377,38.6838,33.87344,30.23168,27.53477,25.49111,23.89763,22.61449,21.55385,20.64794,19.82479,19.02154,18.19489,17.33826,16.47172,15.6307,14.84648,14.13827,13.50915,12.95489,12.46253,12.01658,11.60307,11.21035,10.82894,10.45291,10.07868,9.70441,9.33042,8.95951,8.59139,8.22427,7.8679,7.5238,7.19292,6.87603,6.57319,6.28437,6.00898,5.74651,5.49615,5.25744,5.02993,4.81283,4.60558,4.40764,4.2183,4.03738,3.86447,3.69903,3.540807,3.389458,3.244663,3.106183,2.973662,2.846821,2.725309,2.608998,2.49764,2.423585,2.319096,2.219109,2.123427,2.031869,1.944264,1.860444,1.780252,1.703526,37.9311
"1980",235.3679,197.2616,167.7956,197.8769,204.3129,212.2618,148.136,149.1875,191.9074,309.119,221.3195,169.9662,128.2013,99.2244,81.4155,62.8534,51.3414,48.5193,51.7371,57.817,61.2608,57.6061,50.0956,43.0498,38.0145,35.20192,34.37878,35.31907,37.9171,41.8688,46.0228,47.9249,45.6294,40.508,35.18598,30.81237,27.50126,25.04921,23.19119,21.74254,20.57586,19.61175,18.78812,18.03975,17.30918,16.55729,15.77785,14.98935,14.22379,13.50988,12.86516,12.29245,11.78783,11.33958,10.93358,10.55714,10.19965,9.85247,9.5102,9.16958,8.82892,8.48851,8.15091,7.81586,7.48172,7.15738,6.84421,6.54308,6.2547,5.97911,5.71629,5.46572,5.22691,4.99913,4.78196,4.57499,4.3775,4.18898,4.00893,3.836696,3.672143,3.514872,3.364401,3.22049,3.082832,2.951142,2.825197,2.704655,2.589297,2.478784,2.372993,2.271705,2.20436,2.109317,2.018381,1.931355,1.848075,1.768386,1.692148,1.619201,36.04877
"1981",302.607,225.2578,188.7398,160.4886,189.1146,194.9912,202.1229,140.6152,141.0526,180.6291,289.604,206.4252,157.895,118.6922,91.6112,75.0062,57.81,47.1637,44.5311,47.4535,53.0055,56.1441,52.7826,45.8937,39.4347,34.81993,32.24234,31.48774,32.34873,34.72837,38.34833,42.154,43.8973,41.7958,37.10579,32.23166,28.22616,25.19361,22.94798,21.24629,19.91953,18.85108,17.96817,17.21392,16.52842,15.85937,15.17051,14.45642,13.73389,13.03245,12.37825,11.78738,11.26252,10.80005,10.38925,10.01718,9.67221,9.34459,9.02644,8.7128,8.40066,8.0885,7.77657,7.46722,7.1602,6.85403,6.55682,6.26987,5.99394,5.72971,5.4772,5.2364,5.00683,4.78804,4.57936,4.3804,4.1908,4.00988,3.837184,3.67224,3.514474,3.363739,3.219663,3.081829,2.950009,2.823917,2.703284,2.587914,2.477514,2.371839,2.270602,2.173702,2.080926,2.019227,1.932175,1.848872,1.769158,1.692871,1.619873,1.550037,34.5042
"1982",387.462,289.609,215.5231,180.5088,153.3436,180.364,185.4017,191.3265,132.338,131.8633,167.6722,266.9942,189.1392,143.9243,107.7479,82.91,67.7357,52.1312,42.4924,40.0999,42.7207,47.7147,50.5409,47.5183,41.3205,35.50905,31.357,29.03887,28.36207,29.14039,31.28705,34.55153,37.98396,39.55843,37.66809,33.44421,29.05355,25.44501,22.71286,20.68974,19.15659,17.96132,16.99889,16.20354,15.52412,14.90659,14.30352,13.68257,13.03864,12.38694,11.7541,11.16384,10.63067,10.15701,9.73968,9.36894,9.03319,8.72189,8.4263,8.13926,7.85629,7.57468,7.29306,7.01166,6.73257,6.4556,6.1794,5.91128,5.65243,5.40355,5.16521,4.93748,4.7203,4.51328,4.315979,4.127819,3.948429,3.77749,3.614381,3.4587,3.310016,3.167796,3.031917,2.90206,2.777822,2.659006,2.545346,2.436622,2.332635,2.233124,2.137875,2.04664,1.959294,1.87567,1.820066,1.741598,1.666514,1.594649,1.525889,1.460092,32.49732
"1983",274.645,370.818,277.035,206.0193,172.2765,145.9147,170.7794,174.2842,178.1654,121.8758,120.0017,150.8018,237.5376,166.7061,125.8956,93.706,71.8041,58.4961,44.9397,36.59333,34.51658,36.76816,41.07042,43.51278,40.92188,35.59504,30.59743,27.02691,25.03482,24.45674,25.13306,26.98974,29.81148,32.7789,34.14371,32.51775,28.87606,25.0891,21.97617,19.61917,17.8737,16.5511,15.52005,14.68984,14.00386,13.41779,12.88495,12.36447,11.82813,11.27162,10.70819,10.16087,9.65024,9.18892,8.77905,8.41788,8.09707,7.80653,7.5372,7.28147,7.03317,6.78841,6.54485,6.30127,6.05789,5.81652,5.57698,5.33812,5.10627,4.882434,4.667227,4.461177,4.264305,4.076591,3.897668,3.727168,3.564592,3.409602,3.261934,3.121039,2.986576,2.858155,2.735332,2.617999,2.505862,2.398584,2.295993,2.197851,2.103978,2.014188,1.928264,1.846035,1.767256,1.69184,1.61964,1.571616,1.503865,1.439022,1.37698,1.317595,29.32098
